Источник,ID,Sheet_ID,Название_листа,Название_проекта,Описание,Google_Sheets_URL,Исполнитель,Контрагент,Регион,Количество_товаров,Статус,Дата_создания
SheetMetadata,951,1Fs5olkLkNyJ_StDlJB2BimQWKatWrrD-mU87KoaKDkY,google_sheet_20250923_200.0,,,https://docs.google.com/spreadsheets/d/1Fs5olkLkNyJ_StDlJB2BimQWKatWrrD-mU87KoaKDkY/edit,,,,0,pending,
SheetMetadata,952,1JuKYcuvmbnKQbB-OnmoNAx_uQZlD4FfcS1I57-DjGn0,google_sheet_20250923_от_70_до_100,,,https://docs.google.com/spreadsheets/d/1JuKYcuvmbnKQbB-OnmoNAx_uQZlD4FfcS1I57-DjGn0/edit,,,,0,pending,
SheetMetadata,953,1sMLL95WqxmR2vhW1MHcTAH0VQKIa1AvQP5c6fuH8xPk,google_sheet_20250923_500.0,,,https://docs.google.com/spreadsheets/d/1sMLL95WqxmR2vhW1MHcTAH0VQKIa1AvQP5c6fuH8xPk/edit,,,,0,pending,
SheetMetadata,954,1bIIjdmNHINQEgJxrXqpRc_dQ6VI-LXELcvIL134ZC4o,google_sheet_20250923_4000.0,,,https://docs.google.com/spreadsheets/d/1bIIjdmNHINQEgJxrXqpRc_dQ6VI-LXELcvIL134ZC4o/edit,,,,0,pending,
SheetMetadata,955,1WSbX1f8QNjWlEskrpvvMCmpm-hI-DKh2Uzzhem10pRE,google_sheet_20250923_от_405_до_2502,,,https://docs.google.com/spreadsheets/d/1WSbX1f8QNjWlEskrpvvMCmpm-hI-DKh2Uzzhem10pRE/edit,,,,0,pending,
SheetMetadata,956,1PoSmy8ual7FVe8j7H8q2kqdUbGhTYMPEbXgbpETat7E,google_sheet_20250923_6000.0,,,https://docs.google.com/spreadsheets/d/1PoSmy8ual7FVe8j7H8q2kqdUbGhTYMPEbXgbpETat7E/edit,,,,0,pending,
SheetMetadata,957,1U4PAemMbnusJoNATGeyLpYplSUXu3ByvkMRhJYZzwrY,google_sheet_20250923_от_100_до_5000,,,https://docs.google.com/spreadsheets/d/1U4PAemMbnusJoNATGeyLpYplSUXu3ByvkMRhJYZzwrY/edit,,,,0,pending,
SheetMetadata,958,1BYTpkOiKB7WBuHHSrwGhSoDMaHhVEmR1ykC9NnP8Xu0,google_sheet_20250923_3000.0,,,https://docs.google.com/spreadsheets/d/1BYTpkOiKB7WBuHHSrwGhSoDMaHhVEmR1ykC9NnP8Xu0/edit,,,,0,pending,
SheetMetadata,959,1vSxTGmgJY9cTts9FNc-3mTjMfFfc8Rv_JoTBhMSEzew,google_sheet_20250923_от_400_до_3000,,,https://docs.google.com/spreadsheets/d/1vSxTGmgJY9cTts9FNc-3mTjMfFfc8Rv_JoTBhMSEzew/edit,,,,0,pending,
SheetMetadata,960,1PO2E68hphgJralbyhl1SkejJuvzbkbdvBfMO4FqZ4-s,google_sheet_20250923_от_600_до_3900,,,https://docs.google.com/spreadsheets/d/1PO2E68hphgJralbyhl1SkejJuvzbkbdvBfMO4FqZ4-s/edit,,,,0,pending,
SheetMetadata,961,1T9DzD9ZdDsL8XrFataTHSIvOoBIMazYdDOS-dPR_qXw,google_sheet_20250923_от_30_до_50,,,https://docs.google.com/spreadsheets/d/1T9DzD9ZdDsL8XrFataTHSIvOoBIMazYdDOS-dPR_qXw/edit,,,,0,pending,
SheetMetadata,962,1Gz5qTzRWE1BqfGmoD90pii-T9pCx6upLWOdBgiIDcOI,google_sheet_20250923_от_500_до_5000,,,https://docs.google.com/spreadsheets/d/1Gz5qTzRWE1BqfGmoD90pii-T9pCx6upLWOdBgiIDcOI/edit,,,,0,pending,
SheetMetadata,963,1JfI-56KRjclJSf8-ESJydu78CS8uCSJUcp9P5SKUm24,google_sheet_20250923_от_2000_до_3000,,,https://docs.google.com/spreadsheets/d/1JfI-56KRjclJSf8-ESJydu78CS8uCSJUcp9P5SKUm24/edit,,,,0,pending,
SheetMetadata,964,1SpgfZlcemPkEdbhgdQJBT1AVKCzVHDNTlKqRqWtfIVg,google_sheet_20250923_2000.0,,,https://docs.google.com/spreadsheets/d/1SpgfZlcemPkEdbhgdQJBT1AVKCzVHDNTlKqRqWtfIVg/edit,,,,0,pending,
SheetMetadata,965,1HHwLqv-ZUdB7WEZq34AolY5Nu1Wsibt3XucDoQEDVcM,google_sheet_20250923_от_200_до_500,,,https://docs.google.com/spreadsheets/d/1HHwLqv-ZUdB7WEZq34AolY5Nu1Wsibt3XucDoQEDVcM/edit,,,,0,pending,
SheetMetadata,966,1Mg33-mlbsgEcoWVhismtAcdPfVjaXlJu3QuUZsLNs0M,google_sheet_20250923_от_100_до_200,,,https://docs.google.com/spreadsheets/d/1Mg33-mlbsgEcoWVhismtAcdPfVjaXlJu3QuUZsLNs0M/edit,,,,0,pending,
SheetMetadata,967,1-4q8S2RnLAfh_cCiOqkGhEDuVFvGtP7nKriIR7vfskw,google_sheet_20250923_от_7200_до_26639,,,https://docs.google.com/spreadsheets/d/1-4q8S2RnLAfh_cCiOqkGhEDuVFvGtP7nKriIR7vfskw/edit,,,,0,pending,
SheetMetadata,968,1k7kmEw_v8X1oM9gM997eW1InmE4CCf8U02-cK-yhVzc,google_sheet_20250923_от_200_до_8000,,,https://docs.google.com/spreadsheets/d/1k7kmEw_v8X1oM9gM997eW1InmE4CCf8U02-cK-yhVzc/edit,,,,0,pending,
SheetMetadata,969,1Leb6cvYjr9Q6Nmr9IfSmO7BhazLbExq3bS_zTnFE71U,google_sheet_20250923_от_3000_до_11000,,,https://docs.google.com/spreadsheets/d/1Leb6cvYjr9Q6Nmr9IfSmO7BhazLbExq3bS_zTnFE71U/edit,,,,0,pending,
SheetMetadata,970,1Sdw3zt7b8u4dYIv3qlchHttlBI3d5XTQfZzdYeKP8bk,google_sheet_20250923_от_300_до_7000,,,https://docs.google.com/spreadsheets/d/1Sdw3zt7b8u4dYIv3qlchHttlBI3d5XTQfZzdYeKP8bk/edit,,,,0,pending,
SheetMetadata,971,1ht6236CdWcgKSmEXUuihFkq8c1E7n1_-liywP5zukfo,google_sheet_20250923_от_20_750_до_82250,,,https://docs.google.com/spreadsheets/d/1ht6236CdWcgKSmEXUuihFkq8c1E7n1_-liywP5zukfo/edit,,,,0,pending,
SheetMetadata,972,1igQA1aZxkkQ_myMRQQSHJakNNmEHMXy0wfygDDhz_hg,google_sheet_20250923_от_100_до_1000,,,https://docs.google.com/spreadsheets/d/1igQA1aZxkkQ_myMRQQSHJakNNmEHMXy0wfygDDhz_hg/edit,,,,0,pending,
SheetMetadata,973,1c1O8YPH59YPg-qQ_mgeP_OUZ5xaLPQaYJsxeBC0zcgQ,google_sheet_20250923_от_130_до_10000,,,https://docs.google.com/spreadsheets/d/1c1O8YPH59YPg-qQ_mgeP_OUZ5xaLPQaYJsxeBC0zcgQ/edit,,,,0,pending,
SheetMetadata,974,1lploZ-aAhSDBS-NdaObkTEpfb6BuyY0no3pvhk6C7W0,google_sheet_20250923_от_20750_до_82250,,,https://docs.google.com/spreadsheets/d/1lploZ-aAhSDBS-NdaObkTEpfb6BuyY0no3pvhk6C7W0/edit,,,,0,pending,
SheetMetadata,975,15n7XDiGzA0sCO7NhK1P9svEupGEonng9Zp8V0OF2sRE,google_sheet_20250923_500.0,,,https://docs.google.com/spreadsheets/d/15n7XDiGzA0sCO7NhK1P9svEupGEonng9Zp8V0OF2sRE/edit,,,,0,pending,
SheetMetadata,976,1znlhxSbks-TbnL9hnAHi8Y3TfMU11Jneo8m_effBQHQ,google_sheet_20250923_100.0,,,https://docs.google.com/spreadsheets/d/1znlhxSbks-TbnL9hnAHi8Y3TfMU11Jneo8m_effBQHQ/edit,,,,0,pending,
SheetMetadata,977,1oM_ZVrbK2ZcTzo582gDJAzNk8DmCYZteC6ftN5LFito,google_sheet_20250923_от_1000_до_5000,,,https://docs.google.com/spreadsheets/d/1oM_ZVrbK2ZcTzo582gDJAzNk8DmCYZteC6ftN5LFito/edit,,,,0,pending,
SheetMetadata,978,14LyqTTGEvnQMIBjoOwW-2IPr206PjXT7QFo-GcRQ-qQ,google_sheet_20250923_350.0,,,https://docs.google.com/spreadsheets/d/14LyqTTGEvnQMIBjoOwW-2IPr206PjXT7QFo-GcRQ-qQ/edit,,,,0,pending,
SheetMetadata,979,1dQgDBXJuhFXB1bjlE65ky1bh5CV1OpLL4WyieqiiLdY,google_sheet_20250923_12000.0,,,https://docs.google.com/spreadsheets/d/1dQgDBXJuhFXB1bjlE65ky1bh5CV1OpLL4WyieqiiLdY/edit,,,,0,pending,
SheetMetadata,980,1QQOIHypzZLnEeXaKFuwq1UfngMYits8sL10-EehhIDY,google_sheet_20250923_от_700_до_1000,,,https://docs.google.com/spreadsheets/d/1QQOIHypzZLnEeXaKFuwq1UfngMYits8sL10-EehhIDY/edit,,,,0,pending,
SheetMetadata,981,1cqGen1HAGt_IL-cZ0TsIlAG_mofpINV6ufM0oGscpOw,google_sheet_20250923_от_50_до_1500,,,https://docs.google.com/spreadsheets/d/1cqGen1HAGt_IL-cZ0TsIlAG_mofpINV6ufM0oGscpOw/edit,,,,0,pending,
SheetMetadata,982,1pF6E7qdB4kMiyMsqhmpjP3TYMfWDtPvB0b8MvYO2NHU,google_sheet_20250923_от_200_до_5000,,,https://docs.google.com/spreadsheets/d/1pF6E7qdB4kMiyMsqhmpjP3TYMfWDtPvB0b8MvYO2NHU/edit?gid=366374020#gid=366374020,,,,0,pending,
SheetMetadata,983,1dDvLbsNP8V9NpdtMwG_CyQHauG7SOIO_zLmC4v6zxLc,google_sheet_20250923_от_500_до_1000,,,https://docs.google.com/spreadsheets/d/1dDvLbsNP8V9NpdtMwG_CyQHauG7SOIO_zLmC4v6zxLc,,,,0,pending,
SheetMetadata,984,1j61JjUD06XEPeMLoSTBbx378e7XZUNZzG-ezjcvtlF0,google_sheet_20250923_от_300_до_1000,,,https://docs.google.com/spreadsheets/d/1j61JjUD06XEPeMLoSTBbx378e7XZUNZzG-ezjcvtlF0/edit,,,,0,pending,
SheetMetadata,985,19ZEci7jdIZZ6q5QGEhOORyE5kSAGRAxd_BKCULAqozI,google_sheet_20250923_от_300_до_1000,,,https://docs.google.com/spreadsheets/d/19ZEci7jdIZZ6q5QGEhOORyE5kSAGRAxd_BKCULAqozI/edit,,,,0,pending,
SheetMetadata,986,1UUha_JX3Q9vmum4YL0_1kAvwiZmH2aSyO50rZFaqK0U,google_sheet_20250923_от_3000_до_5000,,,https://docs.google.com/spreadsheets/d/1UUha_JX3Q9vmum4YL0_1kAvwiZmH2aSyO50rZFaqK0U/edit,,,,0,pending,
SheetMetadata,987,1ruSG8P8wKCbnAV-ns8PyUCjYZZYpu90PY7tOoXUCors,google_sheet_20250923_от_500_до_1000,,,https://docs.google.com/spreadsheets/d/1ruSG8P8wKCbnAV-ns8PyUCjYZZYpu90PY7tOoXUCors/edit,,,,0,pending,
SheetMetadata,988,1mXGp7Rf9hsp2FiyYXbRR5vnreepV4AJo5a9kYIyEONw,google_sheet_20250923_33839.0,,,https://docs.google.com/spreadsheets/d/1mXGp7Rf9hsp2FiyYXbRR5vnreepV4AJo5a9kYIyEONw/edit,,,,0,pending,
SheetMetadata,989,1iWJkPohrWCPfR20RisI6jErI4VLgIcvu8wJTkFm7kuA,google_sheet_20250923_от_100_до_150,,,https://docs.google.com/spreadsheets/d/1iWJkPohrWCPfR20RisI6jErI4VLgIcvu8wJTkFm7kuA/edit,,,,0,pending,
SheetMetadata,990,1a9txd4ag6dcKqT-HYJS3yGiSpJF8rEOlGsADbAaSHGw,google_sheet_20250923_от_200_до_3000,,,https://docs.google.com/spreadsheets/d/1a9txd4ag6dcKqT-HYJS3yGiSpJF8rEOlGsADbAaSHGw/edit,,,,0,pending,
SheetMetadata,991,1qmK1w9Y7sfU_1NE8sg1ERebv2O-KkcWZBeCfacSVr-o,google_sheet_20250923_от_50_до_1000,,,https://docs.google.com/spreadsheets/d/1qmK1w9Y7sfU_1NE8sg1ERebv2O-KkcWZBeCfacSVr-o/edit,,,,0,pending,
SheetMetadata,992,1zv-MA2UCZpJ8cJh27w4iUkHb5pFnu3gDlgMntcxeJSQ,google_sheet_20250923_1450.0,,,https://docs.google.com/spreadsheets/d/1zv-MA2UCZpJ8cJh27w4iUkHb5pFnu3gDlgMntcxeJSQ/edit,,,,0,pending,
SheetMetadata,993,1zyo0pjdyI5DGqN4HMqY3HbQcRcodchXevio1Rq1OvsY,google_sheet_20250923_от_7500_до_23000,,,https://docs.google.com/spreadsheets/d/1zyo0pjdyI5DGqN4HMqY3HbQcRcodchXevio1Rq1OvsY/edit,,,,0,pending,
SheetMetadata,994,1_rIKdIiGEaFIclvr5QE6E9gm1eVlGdS_445hgHtFpNM,google_sheet_20250923_2500.0,,,https://docs.google.com/spreadsheets/d/1_rIKdIiGEaFIclvr5QE6E9gm1eVlGdS_445hgHtFpNM/edit,,,,0,pending,
SheetMetadata,995,1QQjjqmdzdcrwE4UYcT2OnJjGcPSxcfbsco688nKJHq0,google_sheet_20250923_от_400_до_4000,,,https://docs.google.com/spreadsheets/d/1QQjjqmdzdcrwE4UYcT2OnJjGcPSxcfbsco688nKJHq0/edit,,,,0,pending,
SheetMetadata,996,1Q_nfbra9G1rxTiHkE7ln-Z9H6Ha5vvcPr7Rcenh1b6c,google_sheet_20250923_от_700_до_3000,,,https://docs.google.com/spreadsheets/d/1Q_nfbra9G1rxTiHkE7ln-Z9H6Ha5vvcPr7Rcenh1b6c/edit,,,,0,pending,
SheetMetadata,997,15EcB7Du_qieq49we9tAN708ZQi6NbJTSyvEQueFK5M4,google_sheet_20250923_25000.0,,,https://docs.google.com/spreadsheets/d/15EcB7Du_qieq49we9tAN708ZQi6NbJTSyvEQueFK5M4/edit,,,,0,pending,
SheetMetadata,998,1CnYq0u7x-T-ROxHCBFjpyxO7VfLro7luFtsvLTUcs8I,google_sheet_20250923_от_500_до_1500,,,https://docs.google.com/spreadsheets/d/1CnYq0u7x-T-ROxHCBFjpyxO7VfLro7luFtsvLTUcs8I/edit,,,,0,pending,
SheetMetadata,999,19c64A2t-Ilp1mSfPXaNVQ7rOnsUOAmynsOcrzbHoVnw,google_sheet_20250923_1300.0,,,https://docs.google.com/spreadsheets/d/19c64A2t-Ilp1mSfPXaNVQ7rOnsUOAmynsOcrzbHoVnw/edit,,,,0,pending,
SheetMetadata,1000,18eV0TRPQbph67w64qLmSO_bN7nV8-rvu-xydMlQGatI,google_sheet_20250923_от_50_до_200,,,https://docs.google.com/spreadsheets/d/18eV0TRPQbph67w64qLmSO_bN7nV8-rvu-xydMlQGatI/edit,,,,0,pending,
SheetMetadata,1001,1LY692L4Zq9Dr0BtjS4JEwGaZsQtuoRb0Kgpf1ADfhLw,google_sheet_20250923_от_4000_до_26000,,,https://docs.google.com/spreadsheets/d/1LY692L4Zq9Dr0BtjS4JEwGaZsQtuoRb0Kgpf1ADfhLw/edit,,,,0,pending,
SheetMetadata,1002,1-ysMaW2t6DdOZ3FI4uPFkTBptsfpn3EH-5kk-7ggppQ,google_sheet_20250923_от_1000_до_1500,,,https://docs.google.com/spreadsheets/d/1-ysMaW2t6DdOZ3FI4uPFkTBptsfpn3EH-5kk-7ggppQ/edit,,,,0,pending,
SheetMetadata,1003,1JCzo2nygWFqzPoZudxrR1f2ePux1QHpPnMywmYqTmu0,google_sheet_20250923_от_500_до_2000,,,https://docs.google.com/spreadsheets/d/1JCzo2nygWFqzPoZudxrR1f2ePux1QHpPnMywmYqTmu0/edit,,,,0,pending,
SheetMetadata,1004,1trALcDqYkj2TiIgW9UVJgAWCXEhWEScL3Fum7IHaKNg,google_sheet_20250923_от_700_до_9300,,,https://docs.google.com/spreadsheets/d/1trALcDqYkj2TiIgW9UVJgAWCXEhWEScL3Fum7IHaKNg/edit,,,,0,pending,
SheetMetadata,1005,1dA0z--pzhpbFIyNBOgPTHiH0g-bbdY1nZai-G8MZzr0,google_sheet_20250923_1000.0,,,https://docs.google.com/spreadsheets/d/1dA0z--pzhpbFIyNBOgPTHiH0g-bbdY1nZai-G8MZzr0/edit,,,,0,pending,
SheetMetadata,1006,1VbMjSVwvMtg47EaAmTk7CGqKJuPoQre3bo_MdcJZeA8,google_sheet_20250923_2000.0,,,https://docs.google.com/spreadsheets/d/1VbMjSVwvMtg47EaAmTk7CGqKJuPoQre3bo_MdcJZeA8/edit,,,,0,pending,
SheetMetadata,1007,1XC5r38PTMpSVcUXfcjQhmHLiI9VZCPHG7QengvYXb0k,google_sheet_20250923_от_3000_до_5000,,,https://docs.google.com/spreadsheets/d/1XC5r38PTMpSVcUXfcjQhmHLiI9VZCPHG7QengvYXb0k/edit,,,,0,pending,
SheetMetadata,1008,1By3Vi7kW11uzw2TQ6t7FI6YAmzJFONudhr3NK2OjC1w,google_sheet_20250923_500.0,,,https://docs.google.com/spreadsheets/d/1By3Vi7kW11uzw2TQ6t7FI6YAmzJFONudhr3NK2OjC1w,,,,0,pending,
SheetMetadata,1009,1dQSMwGMQpAbZ7nuQJHwa59VZFHT7ZCNTXQhDnmlWntw,google_sheet_20250923_100.0,,,https://docs.google.com/spreadsheets/d/1dQSMwGMQpAbZ7nuQJHwa59VZFHT7ZCNTXQhDnmlWntw/edit,,,,0,pending,
SheetMetadata,1010,1zFXC8KXOJhBV_2kBLFR16nLeKRA7rdCG-Y96UeCWyto,google_sheet_20250923_от_500_до_10000,,,https://docs.google.com/spreadsheets/d/1zFXC8KXOJhBV_2kBLFR16nLeKRA7rdCG-Y96UeCWyto/edit,,,,0,pending,
SheetMetadata,1011,11gTPKoTWsdXnKlSLXRTKrBZz_U8czQfdY9Ms-Kvuip0,google_sheet_20250923_1000.0,,,https://docs.google.com/spreadsheets/d/11gTPKoTWsdXnKlSLXRTKrBZz_U8czQfdY9Ms-Kvuip0/edit,,,,0,pending,
SheetMetadata,1012,1VcZ05LGS4ibxcYb6cYAU0s0eDSUCxnXZDzLOWp3v7Z0,google_sheet_20250923_1000.0,,,https://docs.google.com/spreadsheets/d/1VcZ05LGS4ibxcYb6cYAU0s0eDSUCxnXZDzLOWp3v7Z0/edit,,,,0,pending,
SheetMetadata,1013,192sPpu9ajaraIVo-Uhp2B0Pn6Oed_kvbNrh2WbBwFhM,google_sheet_20250923_200.0,,,https://docs.google.com/spreadsheets/d/192sPpu9ajaraIVo-Uhp2B0Pn6Oed_kvbNrh2WbBwFhM/edit,,,,0,pending,
SheetMetadata,1014,1eKksl5OYdJihwCTHIt2TU4cqNaBwLPKPLzsx_KAICdg,google_sheet_20250923_от_5000_до_10000,,,https://docs.google.com/spreadsheets/d/1eKksl5OYdJihwCTHIt2TU4cqNaBwLPKPLzsx_KAICdg/edit,,,,0,pending,
SheetMetadata,1015,1LNVECVbqEOUhekrR87esByggnqW8RaE4HSGZM2HQsFE,google_sheet_20250923_от_1000_до_5000,,,https://docs.google.com/spreadsheets/d/1LNVECVbqEOUhekrR87esByggnqW8RaE4HSGZM2HQsFE/edit,,,,0,pending,
SheetMetadata,1016,1lpe_jcUtdygcxm0MNuuxG9tWWqVNfuewIOcUmOIgXZI,google_sheet_20250923_1000.0,,,https://docs.google.com/spreadsheets/d/1lpe_jcUtdygcxm0MNuuxG9tWWqVNfuewIOcUmOIgXZI/edit,,,,0,pending,
SheetMetadata,1017,1Aze5T8TOVKhC2YdBhKMuLaS8QspGA2caXb4SDDI2pRk,google_sheet_20250923_от_1000_до_2000,,,https://docs.google.com/spreadsheets/d/1Aze5T8TOVKhC2YdBhKMuLaS8QspGA2caXb4SDDI2pRk/edit,,,,0,pending,
SheetMetadata,1018,1EgdAPZGwG7kYNzaLZN4nSnGEclbF2QCDQojb0vQTT6Q,google_sheet_20250923_от_200_до_3000,,,https://docs.google.com/spreadsheets/d/1EgdAPZGwG7kYNzaLZN4nSnGEclbF2QCDQojb0vQTT6Q/edit,,,,0,pending,
SheetMetadata,1019,1T2BEdenjU4VgTqeNnKGYThL1Y4_RqScsdTCsthlBBvg,google_sheet_20250923_от_7200_до_33839,,,https://docs.google.com/spreadsheets/d/1T2BEdenjU4VgTqeNnKGYThL1Y4_RqScsdTCsthlBBvg/edit,,,,0,pending,
SheetMetadata,1020,15Yzr7PY1SpK1v4q-_uTYQAOqtSZ-efZ5rACl1sCG7JQ,google_sheet_20250923_от_300_до_3000,,,https://docs.google.com/spreadsheets/d/15Yzr7PY1SpK1v4q-_uTYQAOqtSZ-efZ5rACl1sCG7JQ/edit,,,,0,pending,
SheetMetadata,1021,1znZxLbBTp1BKDDaVgRROuxoYf8mf7cUVvmtdsphX6Dg,google_sheet_20250923_от_20_до_100,,,https://docs.google.com/spreadsheets/d/1znZxLbBTp1BKDDaVgRROuxoYf8mf7cUVvmtdsphX6Dg/edit,,,,0,pending,
SheetMetadata,1022,1dbdGSrw0jA-A91qiRPc2zD4J0Iop3mlk8Nn48wPgHLM,google_sheet_20250923_1000.0,,,https://docs.google.com/spreadsheets/d/1dbdGSrw0jA-A91qiRPc2zD4J0Iop3mlk8Nn48wPgHLM/edit,,,,0,pending,
SheetMetadata,1023,1fHPlfING-4Kz1Be_4MIPPjunNfzbvoyxzV_V3cEPn9I,google_sheet_20250923_1000.0,,,https://docs.google.com/spreadsheets/d/1fHPlfING-4Kz1Be_4MIPPjunNfzbvoyxzV_V3cEPn9I/edit,,,,0,pending,
SheetMetadata,1024,1OBaYpDSZDIMPuZODDslqj4BHajMiDv3P6c6nZkmtWdc,google_sheet_20250923_от_500_до_3000,,,https://docs.google.com/spreadsheets/d/1OBaYpDSZDIMPuZODDslqj4BHajMiDv3P6c6nZkmtWdc/edit,,,,0,pending,
SheetMetadata,1025,1DVBmvoe2dsSgvOh5UKpyoYCjcxq8wu9QFmxhlhpkttQ,google_sheet_20250923_150.0,,,https://docs.google.com/spreadsheets/d/1DVBmvoe2dsSgvOh5UKpyoYCjcxq8wu9QFmxhlhpkttQ,,,,0,pending,
SheetMetadata,1026,1LMsOZRwwG67iopxm95ITou7fCdWjKLf4pjhYRd_WVS4,google_sheet_20250923_от_300_до_1000,,,https://docs.google.com/spreadsheets/d/1LMsOZRwwG67iopxm95ITou7fCdWjKLf4pjhYRd_WVS4/edit,,,,0,pending,
SheetMetadata,1027,15kJKyzS8FTNpTstqULE_o129CZmN253qDe72bhTpzSU,google_sheet_20250923_от_12_до_3000,,,https://docs.google.com/spreadsheets/d/15kJKyzS8FTNpTstqULE_o129CZmN253qDe72bhTpzSU/edit,,,,0,pending,
SheetMetadata,1028,17U0u_6CTSrlt1RVt_cXl6YlaSeFwxyhW,google_sheet_20250923_от_50_до_4000,,,https://docs.google.com/spreadsheets/d/17U0u_6CTSrlt1RVt_cXl6YlaSeFwxyhW/edit?usp=sharing&ouid=116826504715518044328&rtpof=true&sd=true,,,,0,pending,
SheetMetadata,1029,1lKSfOuR0JvEYnehz2pP3YEqqnJ6FQ11Q3E2MxtMZ7cE,google_sheet_20250923_800.0,,,https://docs.google.com/spreadsheets/d/1lKSfOuR0JvEYnehz2pP3YEqqnJ6FQ11Q3E2MxtMZ7cE/edit,,,,0,pending,
SheetMetadata,1030,1RlBrHtsoeJjpkW_JZ3rOvl1vKkiRFhDB855RcOr46zU,google_sheet_20250923_200.0,,,https://docs.google.com/spreadsheets/d/1RlBrHtsoeJjpkW_JZ3rOvl1vKkiRFhDB855RcOr46zU/edit,,,,0,pending,
SheetMetadata,1031,1gEV1B62e3IRIL6aFuFlIjk4v4tdy0iX51MDco8D6t9M,google_sheet_20250923_100.0,,,https://docs.google.com/spreadsheets/d/1gEV1B62e3IRIL6aFuFlIjk4v4tdy0iX51MDco8D6t9M/edit,,,,0,pending,
SheetMetadata,1032,1r9Rpa8-Zx1BH4cHRP2e9AIq3_Y1Ut969UhBPH0LZnFA,google_sheet_20250923_от_200_до_500,,,https://docs.google.com/spreadsheets/d/1r9Rpa8-Zx1BH4cHRP2e9AIq3_Y1Ut969UhBPH0LZnFA,,,,0,pending,
SheetMetadata,1033,1YIzotLiQb8FWyLuKRFUnRBt0bFEIZbtvGoeIhGYM5xQ,google_sheet_20250923_500.0,,,https://docs.google.com/spreadsheets/d/1YIzotLiQb8FWyLuKRFUnRBt0bFEIZbtvGoeIhGYM5xQ/edit,,,,0,pending,
SheetMetadata,1034,1QA2X1mH9WSr6H6MO4ssl3TlHKl3msO8YI8d7jiR85JQ,google_sheet_20250923_50.0,,,https://docs.google.com/spreadsheets/d/1QA2X1mH9WSr6H6MO4ssl3TlHKl3msO8YI8d7jiR85JQ/edit,,,,0,pending,
SheetMetadata,1035,1ahRfBrJMMPipkQ450qz1-WjUC67t5Cz_9EmO8f_wR50,google_sheet_20250923_от_1000_до_2000,,,https://docs.google.com/spreadsheets/d/1ahRfBrJMMPipkQ450qz1-WjUC67t5Cz_9EmO8f_wR50/edit,,,,0,pending,
SheetMetadata,1036,1FUIIx66lQegwiEe1Aj35oTHBRNJZC84gJX1Bpv3r1hg,google_sheet_20250923_1000.0,,,https://docs.google.com/spreadsheets/d/1FUIIx66lQegwiEe1Aj35oTHBRNJZC84gJX1Bpv3r1hg/edit,,,,0,pending,
SheetMetadata,1037,1EPMWVl6niqN5yinBGdPl4YDdb5PJFQEuN00_EMqmXGU,google_sheet_20250923_от_500_до_3600,,,https://docs.google.com/spreadsheets/d/1EPMWVl6niqN5yinBGdPl4YDdb5PJFQEuN00_EMqmXGU/edit,,,,0,pending,
SheetMetadata,1038,1XoRgKtUxMjfQHjG0sbPvS5Cg40UTb0I6omj9OJArUEg,google_sheet_20250923_1000.0,,,https://docs.google.com/spreadsheets/d/1XoRgKtUxMjfQHjG0sbPvS5Cg40UTb0I6omj9OJArUEg/edit,,,,0,pending,
SheetMetadata,1039,1A0U2MMzCGqb5oeaG0dlNCdeFNsXSKLaYCKGJUPEORVg,google_sheet_20250923_300.0,,,https://docs.google.com/spreadsheets/d/1A0U2MMzCGqb5oeaG0dlNCdeFNsXSKLaYCKGJUPEORVg/edit,,,,0,pending,
SheetMetadata,1040,1yJRtDLBravTR0tA6rm5zOmeaVKB1173Y34rcX22r10w,google_sheet_20250923_300.0,,,https://docs.google.com/spreadsheets/d/1yJRtDLBravTR0tA6rm5zOmeaVKB1173Y34rcX22r10w/edit,,,,0,pending,
SheetMetadata,1041,1I6jDlrU-ntetMlfA-GFkcFnZDOlclAHkTD8sre0GNXI,google_sheet_20250923_от_1000_до_3000,,,https://docs.google.com/spreadsheets/d/1I6jDlrU-ntetMlfA-GFkcFnZDOlclAHkTD8sre0GNXI/edit,,,,0,pending,
SheetMetadata,1042,1mryjtbeD3xHHrHMpjACgmZZPjNvOhDlxvC0kJiDywOs,google_sheet_20250923_200.0,,,https://docs.google.com/spreadsheets/d/1mryjtbeD3xHHrHMpjACgmZZPjNvOhDlxvC0kJiDywOs/edit,,,,0,pending,
SheetMetadata,1043,1MrNyorVecSCcplka2Vj8DA4iJQeeoudJvc7GGljNlT0,google_sheet_20250923_3000.0,,,https://docs.google.com/spreadsheets/d/1MrNyorVecSCcplka2Vj8DA4iJQeeoudJvc7GGljNlT0/edit,,,,0,pending,
SheetMetadata,1044,1TbIl9NPInaSNRmZrKYOx_XV4bEK_kHEX_h89hi6fBUc,google_sheet_20250923_2000.0,,,https://docs.google.com/spreadsheets/d/1TbIl9NPInaSNRmZrKYOx_XV4bEK_kHEX_h89hi6fBUc/edit,,,,0,pending,
SheetMetadata,1045,1FLH1lWURH2JIhP5N_501Ff0Eo5xYrXbH09nihbo3ZxE,google_sheet_20250923_от_300_до_1000,,,https://docs.google.com/spreadsheets/d/1FLH1lWURH2JIhP5N_501Ff0Eo5xYrXbH09nihbo3ZxE/edit,,,,0,pending,
