ID Проекта,Название проекта,ID Товара,Название товара,Строка в Excel,Тираж в БД,Маршрут,Ссылка на Google Sheets,Проверено,Реальный тираж из Excel,Нужно ÷10
20,[Просчет-РФ] Елизавета / Куб-антистресс 27-08-2025,14401,Куб-антистресс,13,2130,АВИА,https://docs.google.com/spreadsheets/d/1nav9w2dzra5xaIFAHOGMKys3by0jCd7imB0NzYieLAo,,,
20,[Просчет-РФ] Елизавета / Куб-антистресс 27-08-2025,14402,Куб-антистресс,15,2150,ЖД,https://docs.google.com/spreadsheets/d/1nav9w2dzra5xaIFAHOGMKys3by0jCd7imB0NzYieLAo,,,
20,[Просчет-РФ] Елизавета / Куб-антистресс 27-08-2025,14402,Куб-антистресс,15,2150,АВИА,https://docs.google.com/spreadsheets/d/1nav9w2dzra5xaIFAHOGMKys3by0jCd7imB0NzYieLAo,,,
20,[Просчет-РФ] Елизавета / Куб-антистресс 27-08-2025,14403,Ёлочная игрушка,17,2130,АВИА,https://docs.google.com/spreadsheets/d/1nav9w2dzra5xaIFAHOGMKys3by0jCd7imB0NzYieLAo,,,
20,[Просчет-РФ] Елизавета / Куб-антистресс 27-08-2025,14403,Ёлочная игрушка,17,2130,ЖД,https://docs.google.com/spreadsheets/d/1nav9w2dzra5xaIFAHOGMKys3by0jCd7imB0NzYieLAo,,,
20,[Просчет-РФ] Елизавета / Куб-антистресс 27-08-2025,14404,Ёлочная игрушка,19,2150,ЖД,https://docs.google.com/spreadsheets/d/1nav9w2dzra5xaIFAHOGMKys3by0jCd7imB0NzYieLAo,,,
20,[Просчет-РФ] Елизавета / Куб-антистресс 27-08-2025,14404,Ёлочная игрушка,19,2150,АВИА,https://docs.google.com/spreadsheets/d/1nav9w2dzra5xaIFAHOGMKys3by0jCd7imB0NzYieLAo,,,
20,[Просчет-РФ] Елизавета / Куб-антистресс 27-08-2025,14405,Ёлочная игрушка,21,2130,ЖД,https://docs.google.com/spreadsheets/d/1nav9w2dzra5xaIFAHOGMKys3by0jCd7imB0NzYieLAo,,,
20,[Просчет-РФ] Елизавета / Куб-антистресс 27-08-2025,14405,Ёлочная игрушка,21,2130,АВИА,https://docs.google.com/spreadsheets/d/1nav9w2dzra5xaIFAHOGMKys3by0jCd7imB0NzYieLAo,,,
20,[Просчет-РФ] Елизавета / Куб-антистресс 27-08-2025,14406,Ёлочная игрушка,23,2150,ЖД,https://docs.google.com/spreadsheets/d/1nav9w2dzra5xaIFAHOGMKys3by0jCd7imB0NzYieLAo,,,
20,[Просчет-РФ] Елизавета / Куб-антистресс 27-08-2025,14406,Ёлочная игрушка,23,2150,АВИА,https://docs.google.com/spreadsheets/d/1nav9w2dzra5xaIFAHOGMKys3by0jCd7imB0NzYieLAo,,,
20,[Просчет-РФ] Елизавета / Куб-антистресс 27-08-2025,14407,Ёлочная игрушка,25,2150,ЖД,https://docs.google.com/spreadsheets/d/1nav9w2dzra5xaIFAHOGMKys3by0jCd7imB0NzYieLAo,,,
20,[Просчет-РФ] Елизавета / Куб-антистресс 27-08-2025,14407,Ёлочная игрушка,25,2150,АВИА,https://docs.google.com/spreadsheets/d/1nav9w2dzra5xaIFAHOGMKys3by0jCd7imB0NzYieLAo,,,
20,[Просчет-РФ] Елизавета / Куб-антистресс 27-08-2025,14408,Хаб,26,2150,ЖД,https://docs.google.com/spreadsheets/d/1nav9w2dzra5xaIFAHOGMKys3by0jCd7imB0NzYieLAo,,,
20,[Просчет-РФ] Елизавета / Куб-антистресс 27-08-2025,14408,Хаб,26,2150,АВИА,https://docs.google.com/spreadsheets/d/1nav9w2dzra5xaIFAHOGMKys3by0jCd7imB0NzYieLAo,,,
24,[Просчет-РФ] Наталья Головань / Бутылки - 1000 шт 27-08-2025,14416,Бутылка с ароматическими кольцами,4,1000,ЖД,https://docs.google.com/spreadsheets/d/1actsAoDA8zmW9p0_JC5KS2WYNF8yq_z1l1C6UMiiM5A,,,
24,[Просчет-РФ] Наталья Головань / Бутылки - 1000 шт 27-08-2025,14416,Бутылка с ароматическими кольцами,4,1000,АВИА,https://docs.google.com/spreadsheets/d/1actsAoDA8zmW9p0_JC5KS2WYNF8yq_z1l1C6UMiiM5A,,,
29,[Просчет] Ольга Стародубцева Иллан / перчатки металлизированные_200_Яндекс_КГИ_ММ 26-08-2025,14445,Перчатки,4,500,ЖД,https://docs.google.com/spreadsheets/d/1WmKw-t2-kdDUeVNoBRFmJmo5Hl6hqt6n5D2OxEAmczY,,,
29,[Просчет] Ольга Стародубцева Иллан / перчатки металлизированные_200_Яндекс_КГИ_ММ 26-08-2025,14445,Перчатки,4,500,АВИА,https://docs.google.com/spreadsheets/d/1WmKw-t2-kdDUeVNoBRFmJmo5Hl6hqt6n5D2OxEAmczY,,,
29,[Просчет] Ольга Стародубцева Иллан / перчатки металлизированные_200_Яндекс_КГИ_ММ 26-08-2025,14446,Перчатки,6,1000,ЖД,https://docs.google.com/spreadsheets/d/1WmKw-t2-kdDUeVNoBRFmJmo5Hl6hqt6n5D2OxEAmczY,,,
29,[Просчет] Ольга Стародубцева Иллан / перчатки металлизированные_200_Яндекс_КГИ_ММ 26-08-2025,14446,Перчатки,6,1000,АВИА,https://docs.google.com/spreadsheets/d/1WmKw-t2-kdDUeVNoBRFmJmo5Hl6hqt6n5D2OxEAmczY,,,
29,[Просчет] Ольга Стародубцева Иллан / перчатки металлизированные_200_Яндекс_КГИ_ММ 26-08-2025,14448,Перчатки,8,500,ЖД,https://docs.google.com/spreadsheets/d/1WmKw-t2-kdDUeVNoBRFmJmo5Hl6hqt6n5D2OxEAmczY,,,
29,[Просчет] Ольга Стародубцева Иллан / перчатки металлизированные_200_Яндекс_КГИ_ММ 26-08-2025,14448,Перчатки,8,500,АВИА,https://docs.google.com/spreadsheets/d/1WmKw-t2-kdDUeVNoBRFmJmo5Hl6hqt6n5D2OxEAmczY,,,
31,[Просчет] Екатерина Брикнер Иллан / Ютех_НГ_Китай 26-08-2025,14449,Угломер,4,1000,ЖД,https://docs.google.com/spreadsheets/d/1L4XSR4k23YhI_G2VHsHu0bWM34bL1pN-t0cai3JPfvY,,,
31,[Просчет] Екатерина Брикнер Иллан / Ютех_НГ_Китай 26-08-2025,14449,Угломер,4,1000,АВИА,https://docs.google.com/spreadsheets/d/1L4XSR4k23YhI_G2VHsHu0bWM34bL1pN-t0cai3JPfvY,,,
31,[Просчет] Екатерина Брикнер Иллан / Ютех_НГ_Китай 26-08-2025,14449,Угломер,4,2000,ЖД,https://docs.google.com/spreadsheets/d/1L4XSR4k23YhI_G2VHsHu0bWM34bL1pN-t0cai3JPfvY,,,
31,[Просчет] Екатерина Брикнер Иллан / Ютех_НГ_Китай 26-08-2025,14449,Угломер,4,2000,АВИА,https://docs.google.com/spreadsheets/d/1L4XSR4k23YhI_G2VHsHu0bWM34bL1pN-t0cai3JPfvY,,,
32,[Просчет] Ольга Стародубцева Иллан / шоппер/тамагочи/шнурок для телефона/бутылка/футболка_200/1200_Яндекс Плюс Студиа_ОТВЕТ_ММ 26-08-2025,14450,"Тамагочи 
Вариант 1",4,5000,АВИА,https://docs.google.com/spreadsheets/d/17MYSsxoomx2PNLOisN3Q2REwN66hk-hh6-JxHJ6tMP8,,,
32,[Просчет] Ольга Стародубцева Иллан / шоппер/тамагочи/шнурок для телефона/бутылка/футболка_200/1200_Яндекс Плюс Студиа_ОТВЕТ_ММ 26-08-2025,14450,"Тамагочи 
Вариант 1",4,5000,ЖД,https://docs.google.com/spreadsheets/d/17MYSsxoomx2PNLOisN3Q2REwN66hk-hh6-JxHJ6tMP8,,,
32,[Просчет] Ольга Стародубцева Иллан / шоппер/тамагочи/шнурок для телефона/бутылка/футболка_200/1200_Яндекс Плюс Студиа_ОТВЕТ_ММ 26-08-2025,14451,"Тамагочи
Вариант 2",5,1500,ЖД,https://docs.google.com/spreadsheets/d/17MYSsxoomx2PNLOisN3Q2REwN66hk-hh6-JxHJ6tMP8,,,
32,[Просчет] Ольга Стародубцева Иллан / шоппер/тамагочи/шнурок для телефона/бутылка/футболка_200/1200_Яндекс Плюс Студиа_ОТВЕТ_ММ 26-08-2025,14451,"Тамагочи
Вариант 2",5,1500,ЖД,https://docs.google.com/spreadsheets/d/17MYSsxoomx2PNLOisN3Q2REwN66hk-hh6-JxHJ6tMP8,,,
32,[Просчет] Ольга Стародубцева Иллан / шоппер/тамагочи/шнурок для телефона/бутылка/футболка_200/1200_Яндекс Плюс Студиа_ОТВЕТ_ММ 26-08-2025,14451,"Тамагочи
Вариант 2",5,1500,АВИА,https://docs.google.com/spreadsheets/d/17MYSsxoomx2PNLOisN3Q2REwN66hk-hh6-JxHJ6tMP8,,,
32,[Просчет] Ольга Стародубцева Иллан / шоппер/тамагочи/шнурок для телефона/бутылка/футболка_200/1200_Яндекс Плюс Студиа_ОТВЕТ_ММ 26-08-2025,14451,"Тамагочи
Вариант 2",5,1500,АВИА,https://docs.google.com/spreadsheets/d/17MYSsxoomx2PNLOisN3Q2REwN66hk-hh6-JxHJ6tMP8,,,
32,[Просчет] Ольга Стародубцева Иллан / шоппер/тамагочи/шнурок для телефона/бутылка/футболка_200/1200_Яндекс Плюс Студиа_ОТВЕТ_ММ 26-08-2025,14452,Коробка для тамагочи,7,1500,ЖД,https://docs.google.com/spreadsheets/d/17MYSsxoomx2PNLOisN3Q2REwN66hk-hh6-JxHJ6tMP8,,,
32,[Просчет] Ольга Стародубцева Иллан / шоппер/тамагочи/шнурок для телефона/бутылка/футболка_200/1200_Яндекс Плюс Студиа_ОТВЕТ_ММ 26-08-2025,14452,Коробка для тамагочи,7,1500,АВИА,https://docs.google.com/spreadsheets/d/17MYSsxoomx2PNLOisN3Q2REwN66hk-hh6-JxHJ6tMP8,,,
32,[Просчет] Ольга Стародубцева Иллан / шоппер/тамагочи/шнурок для телефона/бутылка/футболка_200/1200_Яндекс Плюс Студиа_ОТВЕТ_ММ 26-08-2025,14453,Значок,8,1500,ЖД,https://docs.google.com/spreadsheets/d/17MYSsxoomx2PNLOisN3Q2REwN66hk-hh6-JxHJ6tMP8,,,
32,[Просчет] Ольга Стародубцева Иллан / шоппер/тамагочи/шнурок для телефона/бутылка/футболка_200/1200_Яндекс Плюс Студиа_ОТВЕТ_ММ 26-08-2025,14453,Значок,8,1500,АВИА,https://docs.google.com/spreadsheets/d/17MYSsxoomx2PNLOisN3Q2REwN66hk-hh6-JxHJ6tMP8,,,
32,[Просчет] Ольга Стародубцева Иллан / шоппер/тамагочи/шнурок для телефона/бутылка/футболка_200/1200_Яндекс Плюс Студиа_ОТВЕТ_ММ 26-08-2025,14454,Шнурок,9,1500,ЖД,https://docs.google.com/spreadsheets/d/17MYSsxoomx2PNLOisN3Q2REwN66hk-hh6-JxHJ6tMP8,,,
32,[Просчет] Ольга Стародубцева Иллан / шоппер/тамагочи/шнурок для телефона/бутылка/футболка_200/1200_Яндекс Плюс Студиа_ОТВЕТ_ММ 26-08-2025,14454,Шнурок,9,1500,АВИА,https://docs.google.com/spreadsheets/d/17MYSsxoomx2PNLOisN3Q2REwN66hk-hh6-JxHJ6tMP8,,,
32,[Просчет] Ольга Стародубцева Иллан / шоппер/тамагочи/шнурок для телефона/бутылка/футболка_200/1200_Яндекс Плюс Студиа_ОТВЕТ_ММ 26-08-2025,14455,"Шнурок
(фурнитура и обвесы те же, плетение попроще)",10,1500,ЖД,https://docs.google.com/spreadsheets/d/17MYSsxoomx2PNLOisN3Q2REwN66hk-hh6-JxHJ6tMP8,,,
32,[Просчет] Ольга Стародубцева Иллан / шоппер/тамагочи/шнурок для телефона/бутылка/футболка_200/1200_Яндекс Плюс Студиа_ОТВЕТ_ММ 26-08-2025,14455,"Шнурок
(фурнитура и обвесы те же, плетение попроще)",10,1500,АВИА,https://docs.google.com/spreadsheets/d/17MYSsxoomx2PNLOisN3Q2REwN66hk-hh6-JxHJ6tMP8,,,
32,[Просчет] Ольга Стародубцева Иллан / шоппер/тамагочи/шнурок для телефона/бутылка/футболка_200/1200_Яндекс Плюс Студиа_ОТВЕТ_ММ 26-08-2025,14456,Шоппер,11,1500,ЖД,https://docs.google.com/spreadsheets/d/17MYSsxoomx2PNLOisN3Q2REwN66hk-hh6-JxHJ6tMP8,,,
32,[Просчет] Ольга Стародубцева Иллан / шоппер/тамагочи/шнурок для телефона/бутылка/футболка_200/1200_Яндекс Плюс Студиа_ОТВЕТ_ММ 26-08-2025,14456,Шоппер,11,1500,АВИА,https://docs.google.com/spreadsheets/d/17MYSsxoomx2PNLOisN3Q2REwN66hk-hh6-JxHJ6tMP8,,,
34,[Просчет] Репрезент / Упаковка 26-08-2025,14458,Коробка из гофрокартона,4,1000,ЖД,https://docs.google.com/spreadsheets/d/1OBjfVrv_tq8eGXlqRvvSEBVhkjMMyr949kCPSUZDUkc,,,
34,[Просчет] Репрезент / Упаковка 26-08-2025,14458,Коробка из гофрокартона,4,1000,АВИА,https://docs.google.com/spreadsheets/d/1OBjfVrv_tq8eGXlqRvvSEBVhkjMMyr949kCPSUZDUkc,,,
34,[Просчет] Репрезент / Упаковка 26-08-2025,14458,Коробка из гофрокартона,4,1900,ЖД,https://docs.google.com/spreadsheets/d/1OBjfVrv_tq8eGXlqRvvSEBVhkjMMyr949kCPSUZDUkc,,,
34,[Просчет] Репрезент / Упаковка 26-08-2025,14458,Коробка из гофрокартона,4,1900,АВИА,https://docs.google.com/spreadsheets/d/1OBjfVrv_tq8eGXlqRvvSEBVhkjMMyr949kCPSUZDUkc,,,
34,[Просчет] Репрезент / Упаковка 26-08-2025,14459,Авоська,6,1900,ЖД,https://docs.google.com/spreadsheets/d/1OBjfVrv_tq8eGXlqRvvSEBVhkjMMyr949kCPSUZDUkc,,,
34,[Просчет] Репрезент / Упаковка 26-08-2025,14459,Авоська,6,1900,АВИА,https://docs.google.com/spreadsheets/d/1OBjfVrv_tq8eGXlqRvvSEBVhkjMMyr949kCPSUZDUkc,,,
34,[Просчет] Репрезент / Упаковка 26-08-2025,14460,Коробка из переработанного картона,7,1900,ЖД,https://docs.google.com/spreadsheets/d/1OBjfVrv_tq8eGXlqRvvSEBVhkjMMyr949kCPSUZDUkc,,,
34,[Просчет] Репрезент / Упаковка 26-08-2025,14460,Коробка из переработанного картона,7,1900,АВИА,https://docs.google.com/spreadsheets/d/1OBjfVrv_tq8eGXlqRvvSEBVhkjMMyr949kCPSUZDUkc,,,
34,[Просчет] Репрезент / Упаковка 26-08-2025,14461,Плетенный шопер,8,1900,ЖД,https://docs.google.com/spreadsheets/d/1OBjfVrv_tq8eGXlqRvvSEBVhkjMMyr949kCPSUZDUkc,,,
34,[Просчет] Репрезент / Упаковка 26-08-2025,14461,Плетенный шопер,8,1900,АВИА,https://docs.google.com/spreadsheets/d/1OBjfVrv_tq8eGXlqRvvSEBVhkjMMyr949kCPSUZDUkc,,,
34,[Просчет] Репрезент / Упаковка 26-08-2025,14462,Сумка шоппер плетеная,9,1900,ЖД,https://docs.google.com/spreadsheets/d/1OBjfVrv_tq8eGXlqRvvSEBVhkjMMyr949kCPSUZDUkc,,,
34,[Просчет] Репрезент / Упаковка 26-08-2025,14462,Сумка шоппер плетеная,9,1900,АВИА,https://docs.google.com/spreadsheets/d/1OBjfVrv_tq8eGXlqRvvSEBVhkjMMyr949kCPSUZDUkc,,,
34,[Просчет] Репрезент / Упаковка 26-08-2025,14463,Сумка шоппер плетеная,10,1900,АВИА,https://docs.google.com/spreadsheets/d/1OBjfVrv_tq8eGXlqRvvSEBVhkjMMyr949kCPSUZDUkc,,,
34,[Просчет] Репрезент / Упаковка 26-08-2025,14463,Сумка шоппер плетеная,10,1900,ЖД,https://docs.google.com/spreadsheets/d/1OBjfVrv_tq8eGXlqRvvSEBVhkjMMyr949kCPSUZDUkc,,,
34,[Просчет] Репрезент / Упаковка 26-08-2025,14464,Жестяная коробка с ложементом,11,1900,ЖД,https://docs.google.com/spreadsheets/d/1OBjfVrv_tq8eGXlqRvvSEBVhkjMMyr949kCPSUZDUkc,,,
34,[Просчет] Репрезент / Упаковка 26-08-2025,14464,Жестяная коробка с ложементом,11,1900,АВИА,https://docs.google.com/spreadsheets/d/1OBjfVrv_tq8eGXlqRvvSEBVhkjMMyr949kCPSUZDUkc,,,
42,"[Просчет-РФ] Шнурки и худи, бутылка ЯДРО",20849,Бутылка,6,500,Авиа,https://docs.google.com/spreadsheets/d/1cZj2reaukt6BxwZ99Q-mA7Bwxj_KR3Dmh2Y3Q4g5vng,,,
42,"[Просчет-РФ] Шнурки и худи, бутылка ЯДРО",20849,Бутылка,6,1000,Авиа,https://docs.google.com/spreadsheets/d/1cZj2reaukt6BxwZ99Q-mA7Bwxj_KR3Dmh2Y3Q4g5vng,,,
42,"[Просчет-РФ] Шнурки и худи, бутылка ЯДРО",20850,Бутылка,8,1000,Авиа,https://docs.google.com/spreadsheets/d/1cZj2reaukt6BxwZ99Q-mA7Bwxj_KR3Dmh2Y3Q4g5vng,,,
43,[Просчет] Ксения Шутова Иллан / Расчет_антистрессы/магнитные держатели_Гарда Технологии_КГИ 22-08-2025,14478,Салфетка 2в1,4,500,ЖД,https://docs.google.com/spreadsheets/d/1bEvzA2udOA2f-7cYdiEO-I63YXDNBp8hYcci9itjzCY,,,
43,[Просчет] Ксения Шутова Иллан / Расчет_антистрессы/магнитные держатели_Гарда Технологии_КГИ 22-08-2025,14478,Салфетка 2в1,4,500,АВИА,https://docs.google.com/spreadsheets/d/1bEvzA2udOA2f-7cYdiEO-I63YXDNBp8hYcci9itjzCY,,,
43,[Просчет] Ксения Шутова Иллан / Расчет_антистрессы/магнитные держатели_Гарда Технологии_КГИ 22-08-2025,14478,Салфетка 2в1,4,1500,ЖД,https://docs.google.com/spreadsheets/d/1bEvzA2udOA2f-7cYdiEO-I63YXDNBp8hYcci9itjzCY,,,
43,[Просчет] Ксения Шутова Иллан / Расчет_антистрессы/магнитные держатели_Гарда Технологии_КГИ 22-08-2025,14478,Салфетка 2в1,4,1500,АВИА,https://docs.google.com/spreadsheets/d/1bEvzA2udOA2f-7cYdiEO-I63YXDNBp8hYcci9itjzCY,,,
43,[Просчет] Ксения Шутова Иллан / Расчет_антистрессы/магнитные держатели_Гарда Технологии_КГИ 22-08-2025,14479,Держатель-кронштейн для телефона,6,1500,АВИА,https://docs.google.com/spreadsheets/d/1bEvzA2udOA2f-7cYdiEO-I63YXDNBp8hYcci9itjzCY,,,
43,[Просчет] Ксения Шутова Иллан / Расчет_антистрессы/магнитные держатели_Гарда Технологии_КГИ 22-08-2025,14479,Держатель-кронштейн для телефона,6,1500,ЖД,https://docs.google.com/spreadsheets/d/1bEvzA2udOA2f-7cYdiEO-I63YXDNBp8hYcci9itjzCY,,,
